iid,i_year,i_Action,i_Adventure,i_Animation,i_Children's,i_Comedy,i_Crime,i_Documentary ,i_Drama ,i_Fantasy ,i_Film-Noir ,i_Horror ,i_Musical ,i_Mystery ,i_Romance ,i_Sci-Fi ,i_Thriller ,i_War ,i_Western,i_Other
7002,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7003,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7004,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7005,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7006,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7007,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
7008,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7009,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7010,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7011,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
7012,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7014,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7015,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7016,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7017,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7018,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7019,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7020,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7021,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7022,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7023,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7024,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7025,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7027,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7028,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7029,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7030,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7031,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7032,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7033,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7034,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7035,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7036,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7037,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7038,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7039,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7040,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
7041,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7042,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7045,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7046,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7047,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7048,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
7049,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7050,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7051,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7052,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
7053,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7054,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7055,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7056,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7057,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7058,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
7059,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7060,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7061,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7062,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
7063,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7064,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7065,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7066,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7067,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7069,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7070,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
7071,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7072,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7073,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7074,7,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
7075,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7076,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
7077,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7078,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
7079,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7080,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7081,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7082,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7083,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7084,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7085,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7086,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7087,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7088,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7089,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7090,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7091,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7092,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7093,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7094,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7095,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7096,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7097,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7099,5,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7100,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7101,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7102,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7103,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7104,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7105,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7106,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7107,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7108,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7109,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7110,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
7111,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7112,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7113,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7114,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7115,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
7116,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7118,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7119,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7120,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7121,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7122,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7123,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7124,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7125,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7126,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7127,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7128,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7129,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7130,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7131,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7132,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7133,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7134,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7135,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
7136,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7137,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7138,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7139,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7140,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7142,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7143,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
7144,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7145,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7146,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7147,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7148,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7149,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7150,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7151,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
7152,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7153,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7154,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7155,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7156,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7157,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7158,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7159,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
7160,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7161,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7162,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7163,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7164,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7165,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7166,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7167,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7168,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7169,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7170,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7171,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7172,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
7173,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7174,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7175,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7176,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7177,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7178,6,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
7179,7,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
7180,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7181,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7182,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7183,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7184,5,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7185,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7186,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7187,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7188,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7189,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7190,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7191,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7192,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7193,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7194,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7195,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7196,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7197,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7198,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7199,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7200,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7201,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7202,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7203,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7204,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7205,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7206,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7207,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7208,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7209,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7211,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7212,7,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
7213,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7214,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7215,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7216,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7217,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7218,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7219,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7220,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7221,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7222,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7223,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7224,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
7225,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7226,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7227,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7228,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7229,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
7230,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7231,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7232,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7233,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7234,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7235,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7236,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7237,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7238,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
7239,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7240,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7241,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
7242,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7243,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7244,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7245,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7246,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7247,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7248,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7249,7,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7250,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7251,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7252,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7253,7,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
7254,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7255,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7256,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7257,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7258,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7259,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
7260,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7261,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7262,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7263,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7264,5,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7265,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7266,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7267,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7268,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7269,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7270,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7271,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
7272,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7273,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7274,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7275,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7276,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7277,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7278,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7279,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7280,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7281,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7282,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7283,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7284,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7285,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7286,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7287,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7288,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7289,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7290,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7291,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7292,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7293,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7294,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7295,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7296,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7297,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7298,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7299,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7300,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7301,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7302,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7303,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7304,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7305,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7306,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7307,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7308,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
7309,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7310,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7311,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7312,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7313,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7314,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7315,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7316,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7317,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7318,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7319,5,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7320,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7321,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7322,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7323,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
